exp_ID;Workload Level;Block Size;Block Creation Interval;TFL;TPS;Number of Validating Nodes;first_block;last_block;number_of_blocks;total_number_of_blocks_per_exp;BPR;Gini;HHI
tezosExp_1160;85;5263548;118;57.08;14.95;104;45;47;3;26;37.3857266090392;1.63061865514169E-05;208.333333539994
tezosExp_1160;90;5263548;118;56.33;15.6;104;13;14;2;26;29.6035177451287;1.63061865514169E-05;208.333333539994
tezosExp_1160;95;5263548;118;54.25;16.03;104;28;29;2;26;29.6035177451287;1.63061865514169E-05;208.333333539994
tezosExp_1160;100;5263548;118;57.11;16.74;104;23;24;2;26;29.6035177451287;1.63061865514169E-05;208.333333539994
tezosExp_1160;105;5263548;118;57.3;15.99;104;39;41;3;26;37.3857266090392;1.63061865514169E-05;208.333333539994
tezosExp_1161;10;3204181;48;25.9;4.69;93;17;18;2;26;26.4723764451632;1.91046384604227E-05;208.33333362137
tezosExp_1161;25;3204181;48;24.91;11.75;93;65;67;3;26;33.4314670638524;1.91046384604227E-05;208.33333362137
tezosExp_1161;40;3204181;48;24.67;18.79;93;22;23;2;26;26.4723764451632;1.91046384604227E-05;208.33333362137
tezosExp_1161;55;3204181;48;24.55;25.85;93;42;43;2;26;26.4723764451632;1.91046384604227E-05;208.33333362137
tezosExp_1161;70;3204181;48;24.47;21.85;93;53;55;3;26;33.4314670638524;1.91046384604227E-05;208.33333362137
tezosExp_1161;85;3204181;48;23.16;34.25;93;36;38;3;26;33.4314670638524;1.91046384604227E-05;208.33333362137
tezosExp_1161;90;3204181;48;22.94;23.17;93;58;61;4;26;38.6370605826341;1.91046384604227E-05;208.33333362137
tezosExp_1161;95;3204181;48;22.15;21.87;93;32;33;2;26;26.4723764451632;1.91046384604227E-05;208.33333362137
tezosExp_1161;100;3204181;48;24.13;13.66;93;27;28;2;26;26.4723764451632;1.91046384604227E-05;208.33333362137
tezosExp_1161;105;3204181;48;22.79;22.54;93;47;49;3;26;33.4314670638524;1.91046384604227E-05;208.33333362137
tezosExp_1162;10;1202065;92;50.34;0.91;95;25;26;2;20;31.5583169014299;1.72533635153839E-05;250.000000268693
tezosExp_1162;25;1202065;92;57.17;2.29;95;50;51;2;20;31.5583169014299;1.72533635153839E-05;250.000000268693
tezosExp_1162;40;1202065;92;50.08;3.67;95;45;46;2;20;31.5583169014299;1.72533635153839E-05;250.000000268693
tezosExp_1162;55;1202065;92;53.6;5.05;95;35;36;2;20;31.5583169014299;1.72533635153839E-05;250.000000268693
tezosExp_1162;70;1202065;92;50.05;6.43;95;20;21;2;20;31.5583169014299;1.72533635153839E-05;250.000000268693
tezosExp_1162;85;1202065;92;47.4;7.82;95;30;31;2;20;31.5583169014299;1.72533635153839E-05;250.000000268693
tezosExp_1162;90;1202065;92;50.07;8.27;95;10;11;2;20;31.5583169014299;1.72533635153839E-05;250.000000268693
tezosExp_1162;95;1202065;92;47.42;8.68;95;55;56;2;20;31.5583169014299;1.72533635153839E-05;250.000000268693
tezosExp_1162;100;1202065;92;48.59;8.87;95;40;41;2;20;31.5583169014299;1.72533635153839E-05;250.000000268693
tezosExp_1162;105;1202065;92;47.06;8.98;95;15;16;2;20;31.5583169014299;1.72533635153839E-05;250.000000268693
tezosExp_1164;10;3122902;28;14.76;7.82;104;76;81;6;39;43.2070354902575;1.80886421333599E-05;175.438596682528
tezosExp_1164;25;3122902;28;14.71;19.61;104;24;25;2;39;22.8554785005987;1.80886421333599E-05;175.438596682528
tezosExp_1164;40;3122902;28;14.7;31.39;104;52;55;4;39;35.0442903345307;1.80886421333599E-05;175.438596682528
tezosExp_1164;55;3122902;28;20.71;20.27;104;86;91;6;39;43.2070354902575;1.80886421333599E-05;175.438596682528
tezosExp_1164;70;3122902;28;19.29;24.82;104;60;64;5;39;39.5129883196651;1.80886421333599E-05;175.438596682528
tezosExp_1164;85;3122902;28;79.25;24.79;104;69;72;4;39;35.0442903345307;1.80886421333599E-05;175.438596682528
tezosExp_1164;90;3122902;28;21.53;19.84;104;18;19;2;39;22.8554785005987;1.80886421333599E-05;175.438596682528
tezosExp_1164;95;3122902;28;25.23;26.74;104;44;47;4;39;35.0442903345307;1.80886421333599E-05;175.438596682528
tezosExp_1164;100;3122902;28;25.72;20.21;104;36;39;4;39;35.0442903345307;1.80886421333599E-05;175.438596682528
tezosExp_1164;105;3122902;28;29.23;21.45;104;30;31;2;39;22.8554785005987;1.80886421333599E-05;175.438596682528
tezosExp_1165;10;5011588;19;10.2;18.53;108;53;63;11;95;38.896670523748;0.000030420386462441;138.888889302078
tezosExp_1165;25;5011588;19;11.28;30.95;108;27;28;2;95;12.6640927515735;0.000030420386462441;138.888889302078
tezosExp_1165;40;5011588;19;16.89;21.22;108;34;36;3;95;17.0011091249008;0.000030420386462441;138.888889302078
tezosExp_1165;55;5011588;19;40.24;15.08;108;135;146;12;95;40.7202259732873;0.000030420386462441;138.888889302078
tezosExp_1165;70;5011588;19;85;16.16;108;117;129;13;95;42.4069464192269;0.000030420386462441;138.888889302078
tezosExp_1165;85;5011588;19;57.45;19.14;108;152;165;14;95;43.9673793436347;0.000030420386462441;138.888889302078
tezosExp_1165;90;5011588;19;94.67;16.13;108;99;110;12;95;40.7202259732873;0.000030420386462441;138.888889302078
tezosExp_1165;95;5011588;19;60.71;21;108;81;94;14;95;43.9673793436347;0.000030420386462441;138.888889302078
tezosExp_1165;100;5011588;19;134.16;18.56;108;69;75;7;95;29.9415844086594;0.000030420386462441;138.888889302078
tezosExp_1165;105;5011588;19;143.28;24.86;108;42;48;7;95;29.9415844086594;0.000030420386462441;138.888889302078
tezosExp_1166;10;2861843;22;12.4;9.14;74;37;39;3;28;25.5489684834533;1.59237306696593E-05;217.391304535762
tezosExp_1166;25;2861843;22;11.52;22.86;74;65;67;3;28;25.5489684834533;1.59237306696593E-05;217.391304535762
tezosExp_1166;40;2861843;22;11.55;36.64;74;71;74;4;28;29.6777520331804;1.59237306696593E-05;217.391304535762
tezosExp_1166;55;2861843;22;11.67;33.58;74;58;60;3;28;25.5489684834533;1.59237306696593E-05;217.391304535762
tezosExp_1166;70;2861843;22;11.96;38.41;74;31;32;2;28;20.1245903023045;1.59237306696593E-05;217.391304535762
tezosExp_1166;85;2861843;22;12.03;40.62;74;19;20;2;28;20.1245903023045;1.59237306696593E-05;217.391304535762
tezosExp_1166;90;2861843;22;13.31;34.77;74;25;26;2;28;20.1245903023045;1.59237306696593E-05;217.391304535762
tezosExp_1166;95;2861843;22;11.88;47.14;74;44;46;3;28;25.5489684834533;1.59237306696593E-05;217.391304535762
tezosExp_1166;100;2861843;22;11.39;30.7;74;79;81;3;28;25.5489684834533;1.59237306696593E-05;217.391304535762
tezosExp_1166;105;2861843;22;12.67;45.48;74;51;53;3;28;25.5489684834533;1.59237306696593E-05;217.391304535762
tezosExp_1167;10;6335142;49;27.08;9.1;117;34;40;7;69;39.1834470860311;2.45601276732973E-05;163.934426565034
tezosExp_1167;25;6335142;49;25.22;15.17;117;102;110;9;69;44.8455829922994;2.45601276732973E-05;163.934426565034
tezosExp_1167;40;6335142;49;30.29;18.2;117;53;61;9;69;44.8455829922994;2.45601276732973E-05;163.934426565034
tezosExp_1167;55;6335142;49;44.53;14.3;117;65;73;9;69;44.8455829922994;2.45601276732973E-05;163.934426565034
tezosExp_1167;70;6335142;49;79.06;13.78;117;21;23;3;69;23.0111629938552;2.45601276732973E-05;163.934426565034
tezosExp_1167;85;6335142;49;77.44;15.21;117;44;49;6;69;35.8484129442322;2.45601276732973E-05;163.934426565034
tezosExp_1167;90;6335142;49;96.81;13.35;117;16;17;2;69;17.3245612012477;2.45601276732973E-05;163.934426565034
tezosExp_1167;95;6335142;49;219.02;12.55;117;27;30;4;69;27.8665137068432;2.45601276732973E-05;163.934426565034
tezosExp_1167;100;6335142;49;85.38;14.7;117;76;84;9;69;44.8455829922994;2.45601276732973E-05;163.934426565034
tezosExp_1167;105;6335142;49;104.9;20.1;117;88;98;11;69;49.4113403288015;2.45601276732973E-05;163.934426565034
tezosExp_1168;10;2909822;13;7.1;15.69;110;32;33;2;97;12.7008332503213;3.18805736591268E-05;113.636364028255
tezosExp_1168;25;2909822;13;7.28;26.26;110;48;52;5;97;24.2566145465451;3.18805736591268E-05;113.636364028255
tezosExp_1168;40;2909822;13;10.66;25.2;110;169;178;10;97;37.1730229075231;3.18805736591268E-05;113.636364028255
tezosExp_1168;55;2909822;13;42.32;16.3;110;72;81;10;97;37.1730229075231;3.18805736591268E-05;113.636364028255
tezosExp_1168;70;2909822;13;17.27;21.13;110;58;65;8;97;32.6590031043781;3.18805736591268E-05;113.636364028255
tezosExp_1168;85;2909822;13;49.52;13.49;110;40;42;3;97;17.0611712647811;3.18805736591268E-05;113.636364028255
tezosExp_1168;90;2909822;13;28.68;16.81;110;88;103;16;97;47.1736763118489;3.18805736591268E-05;113.636364028255
tezosExp_1168;95;2909822;13;28.78;20.73;110;130;142;13;97;42.7448099730498;3.18805736591268E-05;113.636364028255
tezosExp_1168;100;2909822;13;29.65;20.65;110;109;124;16;97;47.1736763118489;3.18805736591268E-05;113.636364028255
tezosExp_1168;105;2909822;13;46.01;19.94;110;149;162;14;97;44.3354556391698;3.18805736591268E-05;113.636364028255
tezosExp_1169;10;5722179;35;18.68;11.49;118;33;36;4;76;26.3818656098075;2.54805022255418E-05;135.135135409513
tezosExp_1169;25;5722179;35;18.2;19.18;118;75;85;11;76;47.6245746244548;2.54805022255418E-05;135.135135409513
tezosExp_1169;40;5722179;35;23.28;23.01;118;90;97;8;76;40.3426785880361;2.54805022255418E-05;135.135135409513
tezosExp_1169;55;5722179;35;40.21;21.1;118;20;21;2;76;16.2961959627985;2.54805022255418E-05;135.135135409513
tezosExp_1169;70;5722179;35;148;13.86;118;101;112;12;76;49.6152428686179;2.54805022255418E-05;135.135135409513
tezosExp_1169;85;5722179;35;131.41;14.4;118;41;46;6;76;34.1234109079932;2.54805022255418E-05;135.135135409513
tezosExp_1169;90;5722179;35;171.9;12.6;118;117;128;12;76;49.6152428686179;2.54805022255418E-05;135.135135409513
tezosExp_1169;95;5722179;35;117.76;17.39;118;62;71;10;76;45.4299909723203;2.54805022255418E-05;135.135135409513
tezosExp_1169;100;5722179;35;58.95;16.18;118;26;28;3;76;21.7196001908387;2.54805022255418E-05;135.135135409513
tezosExp_1169;105;5722179;35;87.58;17.22;118;51;58;8;76;40.3426785880361;2.54805022255418E-05;135.135135409513
tezosExp_117;10;4915319;35;18.13;9.89;54;148;149;2;22;16.982664309674;2.57774875156551E-05;188.679245689555
tezosExp_117;25;4915319;35;18.13;24.71;54;37;38;2;22;16.982664309674;2.57774875156551E-05;188.679245689555
tezosExp_117;40;4915319;35;18.14;39.54;54;100;101;2;22;16.982664309674;2.57774875156551E-05;188.679245689555
tezosExp_117;55;4915319;35;18.13;54.37;54;132;133;2;22;16.982664309674;2.57774875156551E-05;188.679245689555
tezosExp_117;70;4915319;35;18.3;63.2;54;179;181;3;22;21.166545322837;2.57774875156551E-05;188.679245689555
tezosExp_117;85;4915319;35;17.31;67.24;54;53;54;2;22;16.982664309674;2.57774875156551E-05;188.679245689555
tezosExp_117;90;4915319;35;16.55;69.94;54;84;85;2;22;16.982664309674;2.57774875156551E-05;188.679245689555
tezosExp_117;95;4915319;35;15.66;68.83;54;164;166;3;22;21.166545322837;2.57774875156551E-05;188.679245689555
tezosExp_117;100;4915319;35;15.57;44.24;54;68;69;2;22;16.982664309674;2.57774875156551E-05;188.679245689555
tezosExp_117;105;4915319;35;16.01;45.9;54;116;117;2;22;16.982664309674;2.57774875156551E-05;188.679245689555
tezosExp_1170;10;649194;27;16.2;1.67;120;61;63;3;21;48.1260843781304;1.98487941453848E-05;181.81818207501
tezosExp_1170;25;649194;27;16.04;4.22;120;38;39;2;21;38.7693419746144;1.98487941453848E-05;181.81818207501
tezosExp_1170;40;649194;27;14.44;6.74;120;44;45;2;21;38.7693419746144;1.98487941453848E-05;181.81818207501
tezosExp_1170;55;649194;27;14.89;9.3;120;50;51;2;21;38.7693419746144;1.98487941453848E-05;181.81818207501
tezosExp_1170;70;649194;27;14.11;11.85;120;32;33;2;21;38.7693419746144;1.98487941453848E-05;181.81818207501
tezosExp_1170;85;649194;27;14.51;14.37;120;26;27;2;21;38.7693419746144;1.98487941453848E-05;181.81818207501
tezosExp_1170;90;649194;27;14.41;14.93;120;20;21;2;21;38.7693419746144;1.98487941453848E-05;181.81818207501
tezosExp_1170;95;649194;27;14.26;10.31;120;74;75;2;21;38.7693419746144;1.98487941453848E-05;181.81818207501
tezosExp_1170;100;649194;27;12.9;15.39;120;56;57;2;21;38.7693419746144;1.98487941453848E-05;181.81818207501
tezosExp_1170;105;649194;27;13.85;16.48;120;68;69;2;21;38.7693419746144;1.98487941453848E-05;181.81818207501
tezosExp_1171;10;5741100;36;19.59;11.22;123;98;106;9;64;48.9514534906775;2.60705216591106E-05;140.845070767149
tezosExp_1171;25;5741100;36;19.01;28.06;123;62;65;4;64;30.75;2.60705216591106E-05;140.845070767149
tezosExp_1171;40;5741100;36;21.12;22.46;123;41;45;5;64;35.3439722131918;2.60705216591106E-05;140.845070767149
tezosExp_1171;55;5741100;36;32.95;15.6;123;27;28;2;64;19.21875;2.60705216591106E-05;140.845070767149
tezosExp_1171;70;5741100;36;44.69;19.65;123;111;119;9;64;48.9514534906775;2.60705216591106E-05;140.845070767149
tezosExp_1171;85;5741100;36;70.31;15.01;123;50;57;8;64;46.125;2.60705216591106E-05;140.845070767149
tezosExp_1171;90;5741100;36;64.46;17.8;123;70;79;10;64;51.4691944263835;2.60705216591106E-05;140.845070767149
tezosExp_1171;95;5741100;36;67.29;19.39;123;21;22;2;64;19.21875;2.60705216591106E-05;140.845070767149
tezosExp_1171;100;5741100;36;160.67;14.99;123;33;36;4;64;30.75;2.60705216591106E-05;140.845070767149
tezosExp_1171;105;5741100;36;153.95;15.94;123;84;94;11;64;53.7092034372459;2.60705216591106E-05;140.845070767149
tezosExp_1172;10;3066781;102;66.5;2.11;80;35;36;2;20;26.5754247590989;1.49528512455756E-05;250.000000212374
tezosExp_1172;25;3066781;102;57.43;5.28;80;30;31;2;20;26.5754247590989;1.49528512455756E-05;250.000000212374
tezosExp_1172;40;3066781;102;54.38;8.46;80;15;16;2;20;26.5754247590989;1.49528512455756E-05;250.000000212374
tezosExp_1172;55;3066781;102;52.86;11.64;80;10;11;2;20;26.5754247590989;1.49528512455756E-05;250.000000212374
tezosExp_1172;70;3066781;102;51.96;14.81;80;25;26;2;20;26.5754247590989;1.49528512455756E-05;250.000000212374
tezosExp_1172;85;3066781;102;51.35;17.99;80;50;51;2;20;26.5754247590989;1.49528512455756E-05;250.000000212374
tezosExp_1172;90;3066781;102;51.86;17.99;80;55;56;2;20;26.5754247590989;1.49528512455756E-05;250.000000212374
tezosExp_1172;95;3066781;102;50.42;18.48;80;20;21;2;20;26.5754247590989;1.49528512455756E-05;250.000000212374
tezosExp_1172;100;3066781;102;48.87;19.03;80;40;41;2;20;26.5754247590989;1.49528512455756E-05;250.000000212374
tezosExp_1172;105;3066781;102;50.22;19.69;80;45;46;2;20;26.5754247590989;1.49528512455756E-05;250.000000212374
tezosExp_1173;10;7146526;27;14.19;12.42;112;81;91;11;90;41.5104806724112;3.21575248066946E-05;142.857143365127
tezosExp_1173;25;7146526;27;17.17;23.3;112;143;150;8;90;34.7633374923488;3.21575248066946E-05;142.857143365127
tezosExp_1173;40;7146526;27;58.79;15.34;112;96;104;9;90;37.2055946627385;3.21575248066946E-05;142.857143365127
tezosExp_1173;55;7146526;27;79.65;15.11;112;109;121;13;90;45.1588653182509;3.21575248066946E-05;142.857143365127
tezosExp_1173;70;7146526;27;127.69;17.35;112;32;35;4;90;22.3594465239522;3.21575248066946E-05;142.857143365127
tezosExp_1173;85;7146526;27;176.38;17.42;112;40;46;7;90;32.09607298477;3.21575248066946E-05;142.857143365127
tezosExp_1173;90;7146526;27;150.07;19.59;112;126;138;13;90;45.1588653182509;3.21575248066946E-05;142.857143365127
tezosExp_1173;95;7146526;27;125.66;21.5;112;66;76;11;90;41.5104806724112;3.21575248066946E-05;142.857143365127
tezosExp_1173;100;7146526;27;150.27;26.11;112;25;27;3;90;18.3190582236051;3.21575248066946E-05;142.857143365127
tezosExp_1173;105;7146526;27;198.92;21.68;112;51;61;11;90;41.5104806724112;3.21575248066946E-05;142.857143365127
tezosExp_1174;10;1110237;12;6.9;6.5;64;26;27;2;20;21.2603398072791;1.62684768693879E-05;222.222222424596
tezosExp_1174;25;1110237;12;6.73;16.25;64;82;83;2;20;21.2603398072791;1.62684768693879E-05;222.222222424596
tezosExp_1174;40;1110237;12;6.69;26;64;75;76;2;20;21.2603398072791;1.62684768693879E-05;222.222222424596
tezosExp_1174;55;1110237;12;6.51;35.83;64;54;55;2;20;21.2603398072791;1.62684768693879E-05;222.222222424596
tezosExp_1174;70;1110237;12;6.53;45.58;64;19;20;2;20;21.2603398072791;1.62684768693879E-05;222.222222424596
tezosExp_1174;85;1110237;12;6.55;55.33;64;68;69;2;20;21.2603398072791;1.62684768693879E-05;222.222222424596
tezosExp_1174;90;1110237;12;6.36;56.04;64;40;41;2;20;21.2603398072791;1.62684768693879E-05;222.222222424596
tezosExp_1174;95;1110237;12;6;54.21;64;61;62;2;20;21.2603398072791;1.62684768693879E-05;222.222222424596
tezosExp_1174;100;1110237;12;5.92;56.83;64;47;48;2;20;21.2603398072791;1.62684768693879E-05;222.222222424596
tezosExp_1174;105;1110237;12;6.18;58.79;64;33;34;2;20;21.2603398072791;1.62684768693879E-05;222.222222424596
tezosExp_1175;10;3632636;46;25.14;5.54;74;30;31;2;22;23.2725399799236;1.53236625408287E-05;256.410256626705
tezosExp_1175;25;3632636;46;23.6;13.89;74;55;57;3;22;29.0060065535174;1.53236625408287E-05;256.410256626705
tezosExp_1175;40;3632636;46;24.17;22.24;74;61;63;3;22;29.0060065535174;1.53236625408287E-05;256.410256626705
tezosExp_1175;55;3632636;46;23.72;30.59;74;15;16;2;22;23.2725399799236;1.53236625408287E-05;256.410256626705
tezosExp_1175;70;3632636;46;23.47;38.91;74;40;41;2;22;23.2725399799236;1.53236625408287E-05;256.410256626705
tezosExp_1175;85;3632636;46;22.71;42.1;74;35;36;2;22;23.2725399799236;1.53236625408287E-05;256.410256626705
tezosExp_1175;90;3632636;46;22.11;42.26;74;45;46;2;22;23.2725399799236;1.53236625408287E-05;256.410256626705
tezosExp_1175;95;3632636;46;20.76;41.43;74;50;51;2;22;23.2725399799236;1.53236625408287E-05;256.410256626705
tezosExp_1175;100;3632636;46;19.98;28.72;74;25;26;2;22;23.2725399799236;1.53236625408287E-05;256.410256626705
tezosExp_1175;105;3632636;46;21.2;30.34;74;20;21;2;22;23.2725399799236;1.53236625408287E-05;256.410256626705
tezosExp_1176;10;4552738;80;48.36;4;40;16;17;2;21;12.9231139915381;1.34628392904571E-05;303.030303240161
tezosExp_1176;25;4552738;80;43.93;10.01;40;22;23;2;21;12.9231139915381;1.34628392904571E-05;303.030303240161
tezosExp_1176;40;4552738;80;42.65;16.03;40;60;61;2;21;12.9231139915381;1.34628392904571E-05;303.030303240161
tezosExp_1176;55;4552738;80;42.01;14.69;40;67;68;2;21;12.9231139915381;1.34628392904571E-05;303.030303240161
tezosExp_1176;70;4552738;80;41.65;28.05;40;32;34;3;21;16.0420281260435;1.34628392904571E-05;303.030303240161
tezosExp_1176;85;4552738;80;41.42;34.06;40;74;75;2;21;12.9231139915381;1.34628392904571E-05;303.030303240161
tezosExp_1176;90;4552738;80;40.59;35.1;40;39;40;2;21;12.9231139915381;1.34628392904571E-05;303.030303240161
tezosExp_1176;95;4552738;80;39.57;35.94;40;28;29;2;21;12.9231139915381;1.34628392904571E-05;303.030303240161
tezosExp_1176;100;4552738;80;38.27;36.69;40;53;54;2;21;12.9231139915381;1.34628392904571E-05;303.030303240161
tezosExp_1176;105;4552738;80;38.94;37.19;40;46;47;2;21;12.9231139915381;1.34628392904571E-05;303.030303240161
tezosExp_1177;10;7283534;92;49.67;5.57;39;56;58;3;26;14.0196474783897;0.000013647390505988;322.580645369065
tezosExp_1177;25;7283534;92;46.55;13.93;39;27;28;2;26;11.1013191544233;0.000013647390505988;322.580645369065
tezosExp_1177;40;7283534;92;47.73;22.29;39;32;34;3;26;14.0196474783897;0.000013647390505988;322.580645369065
tezosExp_1177;55;7283534;92;46.83;30.66;39;17;18;2;26;11.1013191544233;0.000013647390505988;322.580645369065
tezosExp_1177;70;7283534;92;52.88;26.01;39;50;52;3;26;14.0196474783897;0.000013647390505988;322.580645369065
tezosExp_1177;85;7283534;92;74.61;31.2;39;22;23;2;26;11.1013191544233;0.000013647390505988;322.580645369065
tezosExp_1177;90;7283534;92;77.29;31.22;39;44;46;3;26;14.0196474783897;0.000013647390505988;322.580645369065
tezosExp_1177;95;7283534;92;73.47;30.25;39;12;13;2;26;11.1013191544233;0.000013647390505988;322.580645369065
tezosExp_1177;100;7283534;92;80.39;31.21;39;62;64;3;26;14.0196474783897;0.000013647390505988;322.580645369065
tezosExp_1177;105;7283534;92;84.87;31.24;39;38;40;3;26;14.0196474783897;0.000013647390505988;322.580645369065
tezosExp_1178;10;7020614;99;49.93;4.99;125;59;62;4;39;42.1205412674647;2.28678815364229E-05;178.571428921815
tezosExp_1178;25;7020614;99;51.79;12.48;125;30;32;3;39;35.581151135972;2.28678815364229E-05;178.571428921815
tezosExp_1178;40;7020614;99;50.05;13.31;125;43;47;5;39;47.4915724995975;2.28678815364229E-05;178.571428921815
tezosExp_1178;55;7020614;99;58.27;17.47;125;24;26;3;39;35.581151135972;2.28678815364229E-05;178.571428921815
tezosExp_1178;70;7020614;99;70.02;14.89;125;36;39;4;39;42.1205412674647;2.28678815364229E-05;178.571428921815
tezosExp_1178;85;7020614;99;87.71;13.48;125;14;15;2;39;27.4705270439888;2.28678815364229E-05;178.571428921815
tezosExp_1178;90;7020614;99;96.49;15.05;125;75;80;6;39;51.9315330411749;2.28678815364229E-05;178.571428921815
tezosExp_1178;95;7020614;99;170.85;16.59;125;67;71;5;39;47.4915724995975;2.28678815364229E-05;178.571428921815
tezosExp_1178;100;7020614;99;112.79;16.89;125;51;55;5;39;47.4915724995975;2.28678815364229E-05;178.571428921815
tezosExp_1178;105;7020614;99;182.89;12.3;125;19;20;2;39;27.4705270439888;2.28678815364229E-05;178.571428921815
tezosExp_1179;10;634537;98;76.36;0.45;89;15;16;2;21;28.7539286311723;1.60607588118326E-05;250.000000229977
tezosExp_1179;25;634537;98;70.6;1.13;89;40;41;2;21;28.7539286311723;1.60607588118326E-05;250.000000229977
tezosExp_1179;40;634537;98;53.84;1.82;89;30;31;2;21;28.7539286311723;1.60607588118326E-05;250.000000229977
tezosExp_1179;55;634537;98;57.5;2.5;89;50;51;2;21;28.7539286311723;1.60607588118326E-05;250.000000229977
tezosExp_1179;70;634537;98;59.35;3.18;89;25;26;2;21;28.7539286311723;1.60607588118326E-05;250.000000229977
tezosExp_1179;85;634537;98;50.97;3.87;89;35;36;2;21;28.7539286311723;1.60607588118326E-05;250.000000229977
tezosExp_1179;90;634537;98;58.14;4.1;89;45;46;2;21;28.7539286311723;1.60607588118326E-05;250.000000229977
tezosExp_1179;95;634537;98;55.93;4.33;89;10;11;2;21;28.7539286311723;1.60607588118326E-05;250.000000229977
tezosExp_1179;100;634537;98;53;4.47;89;55;57;3;21;35.6935125804467;1.60607588118326E-05;250.000000229977
tezosExp_1179;105;634537;98;53.36;3.04;89;20;21;2;21;28.7539286311723;1.60607588118326E-05;250.000000229977
tezosExp_118;10;2401501;67;39.21;2.52;120;37;38;2;22;37.7392540214978;1.72831150421144E-05;212.765957692035
tezosExp_118;25;2401501;67;37.24;6.3;120;58;60;3;22;47.0367673840823;1.72831150421144E-05;212.765957692035
tezosExp_118;40;2401501;67;36.64;10.09;120;48;49;2;22;37.7392540214978;1.72831150421144E-05;212.765957692035
tezosExp_118;55;2401501;67;34.15;13.88;120;42;44;3;22;47.0367673840823;1.72831150421144E-05;212.765957692035
tezosExp_118;70;2401501;67;34.51;17.66;120;22;23;2;22;37.7392540214978;1.72831150421144E-05;212.765957692035
tezosExp_118;85;2401501;67;33.53;19.99;120;53;54;2;22;37.7392540214978;1.72831150421144E-05;212.765957692035
tezosExp_118;90;2401501;67;31.53;12.66;120;27;28;2;22;37.7392540214978;1.72831150421144E-05;212.765957692035
tezosExp_118;95;2401501;67;30.84;20.87;120;12;13;2;22;37.7392540214978;1.72831150421144E-05;212.765957692035
tezosExp_118;100;2401501;67;29.79;19.71;120;17;18;2;22;37.7392540214978;1.72831150421144E-05;212.765957692035
tezosExp_118;105;2401501;67;31.21;14.28;120;32;33;2;22;37.7392540214978;1.72831150421144E-05;212.765957692035
tezosExp_1180;10;3007345;46;25.18;3.06;77;44;45;2;22;24.2160213304611;1.79640354165445E-05;250.000000309373
tezosExp_1180;25;3007345;46;24.38;11.5;77;34;35;2;22;24.2160213304611;1.79640354165445E-05;250.000000309373
tezosExp_1180;40;3007345;46;24.13;18.41;77;29;30;2;22;24.2160213304611;1.79640354165445E-05;250.000000309373
tezosExp_1180;55;3007345;46;24.03;25.3;77;19;20;2;22;24.2160213304611;1.79640354165445E-05;250.000000309373
tezosExp_1180;70;3007345;46;23.95;32.22;77;54;55;2;22;24.2160213304611;1.79640354165445E-05;250.000000309373
tezosExp_1180;85;3007345;46;22.75;34.84;77;48;50;3;22;30.1819257381195;1.79640354165445E-05;250.000000309373
tezosExp_1180;90;3007345;46;21.87;33.76;77;13;15;3;22;30.1819257381195;1.79640354165445E-05;250.000000309373
tezosExp_1180;95;3007345;46;21.08;24.08;77;24;25;2;22;24.2160213304611;1.79640354165445E-05;250.000000309373
tezosExp_1180;100;3007345;46;20.29;35.36;77;39;40;2;22;24.2160213304611;1.79640354165445E-05;250.000000309373
tezosExp_1180;105;3007345;46;21.47;39.14;77;59;60;2;22;24.2160213304611;1.79640354165445E-05;250.000000309373
tezosExp_1181;10;3480234;87;46.52;2.82;81;31;32;2;20;26.9076175685876;1.54337215205318E-05;256.410256634284
tezosExp_1181;25;3480234;87;49.1;7.03;81;46;47;2;20;26.9076175685876;1.54337215205318E-05;256.410256634284
tezosExp_1181;40;3480234;87;46.51;11.26;81;36;37;2;20;26.9076175685876;1.54337215205318E-05;256.410256634284
tezosExp_1181;55;3480234;87;45.26;15.48;81;26;27;2;20;26.9076175685876;1.54337215205318E-05;256.410256634284
tezosExp_1181;70;3480234;87;44.48;19.71;81;56;57;2;20;26.9076175685876;1.54337215205318E-05;256.410256634284
tezosExp_1181;85;3480234;87;43.1;23.14;81;21;22;2;20;26.9076175685876;1.54337215205318E-05;256.410256634284
tezosExp_1181;90;3480234;87;42.78;23.39;81;51;52;2;20;26.9076175685876;1.54337215205318E-05;256.410256634284
tezosExp_1181;95;3480234;87;41.3;24.41;81;41;42;2;20;26.9076175685876;1.54337215205318E-05;256.410256634284
tezosExp_1181;100;3480234;87;39.83;23.85;81;11;12;2;20;26.9076175685876;1.54337215205318E-05;256.410256634284
tezosExp_1181;105;3480234;87;40.95;25.16;81;16;17;2;20;26.9076175685876;1.54337215205318E-05;256.410256634284
tezosExp_1182;10;4611095;42;22.16;7.71;94;19;20;2;33;23.0407907405876;1.72931977676689E-05;175.438596669746
tezosExp_1182;25;4611095;42;22.13;19.31;94;47;49;3;33;29.5624156501733;1.72931977676689E-05;175.438596669746
tezosExp_1182;40;4611095;42;21.48;30.9;94;41;43;3;33;29.5624156501733;1.72931977676689E-05;175.438596669746
tezosExp_1182;55;4611095;42;22.02;28.33;94;52;56;5;33;38.7745161061034;1.72931977676689E-05;175.438596669746
tezosExp_1182;70;4611095;42;25;29.81;94;35;37;3;33;29.5624156501733;1.72931977676689E-05;175.438596669746
